Precinct ID,Address
1388707,76 E Dory Way Black Hawk CO 
1388708,241 Aurora Rd Black Hawk CO 
1388708,2295 Missouri Gulch Rd Golden CO 
1388709,884 Stone Rd Black Hawk CO 
1388709,196 Lynnwood Ln Black Hawk CO 
1388710,674 Lower Travis Gulch Rd Black Hawk CO 
1388710,805 Bobcat Trl Golden CO 
1388723,27711 County Road 12 Somerset CO 
1388723,18207 Highway 133 Somerset CO 
1388724,30018 Highway 133 Carbondale CO 
1388724,147 Alpine St Redstone CO 
1388725,619 Gothic Rd Crested Butte CO 
1388725,203 Butte Ave Crested Butte CO 
1388726,18 Crystal Rd Mt Crested Butte CO 
1388726,11 Hunter Hill Rd Crested Butte CO 
1388727,7 Whetstone Dr Crested Butte CO 
1388727,334 Teocalli Rd Crested Butte CO 
1388728,56 Overlook Dr Gunnison CO 
1388728,89 Mountain View Rd Almont CO 
1388729,651 Seneca Dr Gunnison CO 
1388729,46 Apache Rd Gunnison CO 
1388733,9217 County Road 76 Parlin CO 
1388733,9102 County Road 76 Ohio City CO 
1389104,115 E 6th Ave Durango CO 
1389104,536 E 5th St Durango CO 
1389105,863 E 5th Ave Durango CO 
1389105,432 E 10th St Durango CO 
1389106,1125 E 4th Ave Durango CO 
1389106,1401 E 3rd Ave Durango CO 
1389107,610 Valentine Dr Durango CO 
1389107,2012 Crestview Dr Durango CO 
1389108,2403 Columbine Dr Durango CO 
1389108,108 Conejo Pl Durango CO 
1389109,2570 W 2nd Ave Durango CO 
1389109,7954 Falls Creek Main Durango CO 
1389110,288 Animas View Dr Durango CO 
1389110,590 Animas View Dr Durango CO 
1389111,3190 E Animas Village Dr Durango CO 
1389111,1206 Florida Rd Durango CO 
1389112,38 Folsom Pl Durango CO 
1389112,2521 Colorado Ave Durango CO 
1389113,2250 W 3rd Ave Durango CO 
1389113,1825 W 3rd Ave Durango CO 
1389114,11020 County Road 105 Mancos CO 
1389114,1148 Miramonte Dr Hesperus CO 
1389115,39 Peach Tree Pl Durango CO 
1389115,397 Trimble Crossing Dr Durango CO 
1389116,156 Ute Pl Durango CO 
1389116,712 Eagle Pass Durango CO 
1389117,114 Edgemont Highlands Pass Durango CO 
1389117,12049 County Road 502 Bayfield CO 
1389118,2669 County Road 500 Bayfield CO 
1389118,82 Ponderosa Rd Bayfield CO 
1389119,584 Horse Thief Ln Durango CO 
1389119,4521 County Road 203 Durango CO 
1389120,137 Deer Valley Rd Hesperus CO 
1389120,11752 W Us Highway Durango CO 
1389121,34706 Us Highway 160 Bayfield CO 
1389121,5960 County Road 234 Durango CO 
1389122,44 Red Rooster Rd Durango CO 
1389122,3860 County Road 223 Durango CO 
1389123,190 E East Dr Bayfield CO 
1389123,5051 County Road 521 Ignacio CO 
1389124,1034 N Rainbow Rd Durango CO 
1389124,1034 N Rainbow Rd Durango CO 
1389125,21 Valley Ct Durango CO 
1389125,21 Valley Ct Durango CO 
1389126,758 Prospect Dr Durango CO 
1389126,1887 Ferry Bread Ave Ignacio CO 
1389127,1246 Highway 550 Durango CO 
1389127,1246 Highway 550 Durango CO 
1389128,86 Gypsy Ln Bayfield CO 
1389128,1894 County Road 523 Bayfield CO 
1389129,572 Meadowbrook Dr Bayfield CO 
1389129,556 E Willow Bayfield CO 
1389130,555 Rivergate Durango CO 
1389130,555 Rivergate Durango CO 
1389131,55 Westwood Pl Durango CO 
1389131,293 Aspen Dr Durango CO 
1389132,454 Academy Dr Durango CO 
1389132,314 N Tamarron Dr Durango CO 
1389133,14 La Questa Dr Durango CO 
1389133,217 Jenkins Ranch Rd Durango CO 
1389316,333 Delaware St Sterling CO 
1389316,510 California St Sterling CO 
1389317,819 Cleveland St Sterling CO 
1389317,419 Cleveland St Sterling CO 
1389318,107 Beech St Sterling CO 
1389318,610 Elm St Sterling CO 
1389319,1331 Platte St Sterling CO 
1389319,209 N 8th Ave Sterling CO 
1389320,832 Phelps St Sterling CO 
1389320,228 Denver St Sterling CO 
1389321,603 Park St Sterling CO 
1389321,1006 S Division Ave Sterling CO 
1389322,1515 S 11th Ave Sterling CO 
1389322,1119 Westview Ct Sterling CO 
1389323,17880 County Road 16 Atwood CO 
1389323,14042 Greenway Dr Sterling CO 
1389324,109 Crestmore Rd Sterling CO 
1389324,13302 County Road 35.5 Sterling CO 
1389325,7655 7th St Atwood CO 
1389325,7510 5th St Atwood CO 
1389326,17843 County Road 3.5 Merino CO 
1389326,12963 Desert Dr Sterling CO 
1389327,29501 County Road 490 Iliff CO 
1389327,34515 County Road 11 Padroni CO 
1389328,32920 County Road 38 Fleming CO 
1389328,22857 Highway 138 Sterling CO 
1389329,36105 County Road 74 Peetz CO 
1389329,35224 County Road 74 Peetz CO 
1389330,15883 County Road 95 Haxtun CO 
1389330,20823 County Road 89 Haxtun CO 
1389331,44176 County Road 14 Haxtun CO 
1389331,431 County Road 87 Haxtun CO 
1389332,1224 O 1/2 Rd Loma CO 
1389332,1320 N 19th St Grand Junction CO 
1389333,1507 M 1/4 Rd Loma CO 
1389333,1640 17 Rd Loma CO 
1389334,129 Sierra Dr Fruita CO 
1389334,692 Pinyon Dr Fruita CO 
1389335,241 S Elm St Fruita CO 
1389335,704 E Aspen Ave Fruita CO 
1389336,1417 Aquarius Ave Fruita CO 
1389336,1374 Powell St Fruita CO 
1389337,1926 Sage Creek Rd Fruita CO 
1389337,178 Glenhaven St Fruita CO 
1389338,1752 Broadway Grand Junction CO 
1389338,1337 I 1/2 Rd Fruita CO 
1389339,706 Woodland Country Dr Grand Junction CO 
1389339,1974 S Broadway Grand Junction CO 
1389340,2332 Monument Rd Grand Junction CO 
1389340,300 Little Park Rd Grand Junction CO 
1389341,2865 Sharon Pl Grand Junction CO 
1389341,2907 Highway 50 Grand Junction CO 
1389342,43200 Highway 141 Gateway CO 
1389342,27209 Highway 141 Whitewater CO 
1389343,707 Reeder Mesa Rd Whitewater CO 
1389343,302 John Brown Rd Gateway CO 
1389344,350 29 Rd Grand Junction CO 
1389344,2847 Oxford Ave Grand Junction CO 
1389345,351 Vino Tinto Ln Palisade CO 
1389345,3182 B 1/2 Rd Grand Junction CO 
1389346,3279 Valley View Dr Grand Junction CO 
1389346,3548 E 1/2 Rd Palisade CO 
1389347,57804 M E 3/4 Rd Collbran CO 
1389347,12711 55 Rd Collbran CO 
1389348,42707 Highway 65 Mesa CO 
1389348,43285 Highway 65 Mesa CO 
1389349,54022 Highway 330 Collbran CO 
1389349,15527 57 1/2 Rd Collbran CO 
1389350,2269 Housetop Mountain Rd Parachute CO 
1389350,3100 County Road 306 Parachute CO 
1389351,930 Iowa Ave Palisade CO 
1389351,3472 F Rd Clifton CO 
1389352,3324 S Highland Dr Clifton CO 
1389352,3195 F Rd Grand Junction CO 
1389353,515 Delicious Dr Clifton CO 
1389353,3334 E 1/4 Rd Clifton CO 
1389354,424 32 Rd Clifton CO 
1389354,437 Countryside Ln Grand Junction CO 
1389355,3209 Emerald Ct Clifton CO 
1389355,484 Casey Way Grand Junction CO 
1389356,3049 Bookcliff Ave Grand Junction CO 
1389356,524 Sabra St Grand Junction CO 
1389357,541 29 1/2 Rd Grand Junction CO 
1389357,513 Amys Way Grand Junction CO 
1389358,3267 F 1/2 Rd Clifton CO 
1389358,3305 F 1/2 Rd Clifton CO 
1389359,885 26 1/2 Rd Grand Junction CO 
1389359,940 26 Rd Grand Junction CO 
1389360,2066 16 Rd Loma CO 
1389360,526 Lois Dr Fruita CO 
1389367,2179 Overlook Rd Grand Junction CO 
1389367,2173 Buffalo Dr Grand Junction CO 
1389368,2339 Rattlesnake Ct Grand Junction CO 
1389368,2299 Grande Cache Ct Grand Junction CO 
1389369,422 Sandstone Dr Grand Junction CO 
1389369,2417 N Crystal Ct Grand Junction CO 
1389370,347 Hill Ave Grand Junction CO 
1389370,1057 Ouray Ave Grand Junction CO 
1389371,685 26 Rd Grand Junction CO 
1389371,641 26 Rd Grand Junction CO 
1389372,722 Hemlock Dr Grand Junction CO 
1389372,2638 Hickory Dr Grand Junction CO 
1389373,661 Larkspur Ln Grand Junction CO 
1389373,719 Centauri Dr Grand Junction CO 
1389374,1340 E Sherwood Dr Grand Junction CO 
1389374,155 Willowbrook Rd Grand Junction CO 
1389375,2131 N 9th St Grand Junction CO 
1389375,1815 Venetian Dr Grand Junction CO 
1389376,1805 N 15th St Grand Junction CO 
1389376,1739 N 17th St Grand Junction CO 
1389377,2756 Patterson Rd Grand Junction CO 
1389377,2680 N 15th St Grand Junction CO 
1389378,2640 Beech Ct Grand Junction CO 
1389378,2700 G Rd Grand Junction CO 
1389379,776 Horizon Dr Grand Junction CO 
1389379,2938 W Erika Ct Grand Junction CO 
1389380,511 29 Rd Grand Junction CO 
1389380,611 Arapahoe Way Grand Junction CO 
1389381,645 Mount Julian Dr Grand Junction CO 
1389381,2909 Dawn Dr Grand Junction CO 
1389382,606 Starlight Dr Grand Junction CO 
1389382,3006 Ronlin Ct Grand Junction CO 
1389383,3107 Mountain Brook Dr Grand Junction CO 
1389383,3166 Cross Canyon Ln Grand Junction CO 
1389384,520 Florence Rd Grand Junction CO 
1389384,495 Fruitwood Dr Grand Junction CO 
1389385,410 Broken Arrow Dr Grand Junction CO 
1389385,1928 Grand Ave Grand Junction CO 
1389386,1756 Christopher Ct Grand Junction CO 
1389386,1925 David St Grand Junction CO 
1389387,2828 Pitchblend Ct Grand Junction CO 
1389387,2842 Kelso Mesa Dr Grand Junction CO 
1389388,199 Winter Hawk Dr Grand Junction CO 
1389388,2919 Brook View Ln Grand Junction CO 
1389415,258 County Road 204 Craig CO 
1389415,1751 County Road 15 Craig CO 
1389416,337 Ranney St Craig CO 
1389416,2800 E Highway 40 Craig CO 
1389417,5712 County Road 29 Craig CO 
1389417,11388 County Road 101 Slater CO 
1389418,1318 Highway 318 Maybell CO 
1389418,983 County Road 75 Craig CO 
1389419,580 7th Ave W Craig CO 
1389419,261 Field St Craig CO 
1389420,971 County Road 19 Hamilton CO 
1389420,68 Collom Ct Maybell CO 
1389421,1114 School St Craig CO 
1389421,1474 Yampa Ave Craig CO 
1389422,605 Old Mine Rd Dinosaur CO 
1389422,811 Morrison Ave Dinosaur CO 
1389423,1010 E 7th St Craig CO 
1389423,807 Legion St Craig CO 
1389424,474 Highway 317 Hamilton CO 
1389424,1260 County Road 39 Hamilton CO 
1389425,925 W 1st St Craig CO 
1389425,866 Villa View Dr Craig CO 
1389426,848 Russell St Craig CO 
1389426,721 Yampa Ave Craig CO 
1389427,845 Pershing St Craig CO 
1389427,880 Barclay St Craig CO 
1389428,18999 Road X Lewis CO 
1389428,23180 Highway 491 Yellow Jacket CO 
1389429,14493 Road 31 Mancos CO 
1389429,31528 Road S Mancos CO 
1389430,16107 Highway 491 Cortez CO 
1389430,15839 Road 25 Dolores CO 
1389431,24826 Road L Cortez CO 
1389431,12142 Road 23.25 Cortez CO 
1389432,29461 Road L Mancos CO 
1389432,8201 Road 29.4 Loop Cortez CO 
1389433,15295 Road G Cortez CO 
1389433,15295 Road G Cortez CO 
1389439,1227 Orchard Rd Montrose CO 
1389439,63016 Newport Dr Montrose CO 
1389440,16004 Transfer Rd Olathe CO 
1389440,16004 Transfer Rd Olathe CO 
1389441,421 W Main St Montrose CO 
1389441,626 N 4th St Montrose CO 
1389442,737 S 10th St Montrose CO 
1389442,1505 Bristol Dr Montrose CO 
1389443,576 W 6th Ave Nucla CO 
1389443,27864 Bb Rd Nucla CO 
1389444,2695 Iris Ct Montrose CO 
1389444,2807 Stoney Creek Ln Montrose CO 
1389445,8 Columbia Way Montrose CO 
1389445,134 S 2nd St Montrose CO 
1389446,420 Palmer Ave Naturita CO 
1389446,31366 Ee26 Rd Naturita CO 
1389447,115 Pullman St Montrose CO 
1389447,2550 Silver Way Montrose CO 
1389448,25653 Y9 Rd Bedrock CO 
1389448,9762 X Rd Bedrock CO 
1389449,80126 Highway 92 Maher CO 
1389449,80126 Highway 92 Maher CO 
1389450,1901 5100 Rd Delta CO 
1389450,51241 Cactus Trl Delta CO 
1389451,58433 Ida Rd Montrose CO 
1389451,212 Roubideau Canyon Rd Delta CO 
1389452,1650 Church St Montrose CO 
1389452,2713 Abrams Ave Montrose CO 
1389453,32001 Gg47 Rd Norwood CO 
1389453,57853 Beaver Run Montrose CO 
1389454,38520 Highway 145 Norwood CO 
1389454,33875 Highway 145 Redvale CO 
1389455,1245 Manchester Dr Montrose CO 
1389455,1811 Pavilion Dr Montrose CO 
1389456,65311 Solar Heights Ct Montrose CO 
1389456,23400 Horsefly Rd Montrose CO 
1389457,14706 5875 Rd Montrose CO 
1389457,14914 6000 Rd Montrose CO 
1389458,1288 Haystack Rd Montrose CO 
1389458,220 N Stough Ave Montrose CO 
1389459,60480 Gunnison Rd Olathe CO 
1389459,59826 Gunnison Rd Olathe CO 
1389460,65845 Otter Rd Montrose CO 
1389460,1757 Roxie Dr Montrose CO 
1389461,2241 Hill St Montrose CO 
1389461,3007 W Fox Park St Montrose CO 
1389462,2641 Glen Mor Dr Montrose CO 
1389462,2851 Star Ridge Ct Montrose CO 
1389463,16386 6800 Rd Montrose CO 
1389463,82800 Q 83 Rd Cimarron CO 
1389464,616 Badger Ct Montrose CO 
1389464,3832 Mount Hayden Dr Montrose CO 
1389465,62880 Lasalle Rd Montrose CO 
1389465,62880 Lasalle Rd Montrose CO 
1389466,103 N Grand Ave Olathe CO 
1389466,60404 David Rd Olathe CO 
1389519,1050 E Denver St Holyoke CO 
1389519,744 E Gordon St Holyoke CO 
1389520,47565 Us Highway 6 Holyoke CO 
1389520,385 Monmouth Ave Amherst CO 
1389521,45017 County Road 36 Amherst CO 
1389521,115 S High School Ave Holyoke CO 
1389522,1015 S Baxter Ave Holyoke CO 
1389522,330 W Kellogg St Holyoke CO 
1389523,27474 County Road 44 Ovid CO 
1389523,40303 County Road 23 Holyoke CO 
1389524,628 S Burlington Ave Haxtun CO 
1389524,226 N Walker Ave Haxtun CO 
1389525,222 S Utah Ave Haxtun CO 
1389525,301 W Chase St Haxtun CO 
1389526,603 S Phelan Ave Holyoke CO 
1389526,245 W Furry St Holyoke CO 
1389527,327 Midland Ave Aspen CO 
1389527,326 Midland Ave Aspen CO 
1389528,601 S Monarch St Aspen CO 
1389528,111 Juan St Aspen CO 
1389529,1312 Vine St Aspen CO 
1389529,329 Harold Ross Ct Aspen CO 
1389530,735 Castle Creek Dr Aspen CO 
1389530,880 Bonita Dr Aspen CO 
1389531,3131 Maroon Creek Rd Aspen CO 
1389531,405 Castle Creek Rd Aspen CO 
1389532,150 Snowmass Club Cir Snowmass Vlg CO 
1389532,2308 Zeigler Divide Way Snowmass CO 
1389533,161 Gerbaz Way Snowmass CO 
1389533,110 Woody Creek Plz Woody Creek CO 
1389534,875 Wildcat Way Snowmass Vlg CO 
1389534,350 Popish Rd Snowmass Vlg CO 
1389535,22931 Frying Pan Rd Meredith CO 
1389535,122 River Bend Rd Snowmass CO 
1389536,15184 Highway 133 Redstone CO 
1389536,102 Private Rd Redstone CO 
1389582,3306 Westview Dr Pueblo CO 
1389582,3207 Westview Dr Pueblo CO 
1389583,1703 Lambert Ave Pueblo CO 
1389583,2008 W 16th St Pueblo CO 
1389587,336 N Prairie Ave Pueblo CO 
1389587,1201 W Abriendo Ave Pueblo CO 
1389588,115 Harvard Ave Pueblo CO 
1389588,126 Gale Ave Pueblo CO 
1389589,618 Tyler St Pueblo CO 
1389589,513 Polk St Pueblo CO 
1389590,319 W Pitkin Ave Pueblo CO 
1389590,220 Jackson St Pueblo CO 
1389591,165 Central Main St Pueblo CO 
1389591,234 N Union Ave Pueblo CO 
1389595,1041 Lake Ave Pueblo CO 
1389595,911 Lake Ave Pueblo CO 
1389596,139 Vernon Pl Pueblo CO 
1389596,415 Veta Ave Pueblo CO 
1389597,3218 Van St Pueblo CO 
1389597,24 Dartmouth Ave Pueblo CO 
1389598,539 Henry Ave Pueblo CO 
1389598,88 Amherst Ave Pueblo CO 
1389599,57 University Cir Pueblo CO 
1389599,36 Amherst Ave Pueblo CO 
1389600,22 Loyola Ln Pueblo CO 
1389600,125 Baylor St Pueblo CO 
1389601,530 Cherry Ln Pueblo CO 
1389601,716 San Angelo Ave Pueblo CO 
1389602,5116 Porthos Ct Pueblo CO 
1389602,907 Sage St Pueblo CO 
1389603,32 Solar Dr Pueblo CO 
1389603,24 Chestnut Dr Pueblo CO 
1389604,25 N Briarwood Pl Pueblo CO 
1389604,61 Sovereign Cir Pueblo CO 
1389605,13 Royal Crest Dr Pueblo CO 
1389605,41 Castle Royal Dr Pueblo CO 
1389606,5000 Red Creek Springs Rd Pueblo CO 
1389606,5000 Red Creek Springs Rd Pueblo CO 
1389607,5208 La Randa Dr Pueblo CO 
1389607,1533 Savannah Dr Pueblo CO 
1389608,19 Tamar Ct Pueblo CO 
1389608,2216 Antelope Way Pueblo CO 
1389609,104 Stanford Ave Pueblo CO 
1389609,1913 Ridgewood Ln Pueblo CO 
1389610,1704 Garwood Dr Pueblo CO 
1389610,1691 Moore Ave Pueblo CO 
1389611,2810 Lakeview Ave Pueblo CO 
1389611,2003 Carlee Dr Pueblo CO 
1389612,2903 Bay State Ave Pueblo CO 
1389612,1646 Moore Ave Pueblo CO 
1389613,1815 Jones Ave Pueblo CO 
1389613,1722 Beulah Ave Pueblo CO 
1389614,1528 Cedar St Pueblo CO 
1389614,1502 Cedar St Pueblo CO 
1389615,1709 Pine St Pueblo CO 
1389615,1607 Cedar St Pueblo CO 
1389616,2127 E Orman Ave Pueblo CO 
1389616,2025 Spruce St Pueblo CO 
1389617,2624 E Orman Ave Pueblo CO 
1389617,2732 Pine St Pueblo CO 
1389618,2626 Lake Ave Pueblo CO 
1389618,1414 Lakeview Ave Pueblo CO 
1389619,2330 Acero Ave Pueblo CO 
1389619,2000 Toronto St Pueblo CO 
1389631,4 Newpark Ln Pueblo CO 
1389631,54 Normandy Cir Pueblo CO 
1389646,33550 E State Highway 96 Pueblo CO 
1389646,118 32 1/4 Ln Pueblo CO 
1389662,1219 E 11th St Pueblo CO 
1389662,710 W 11th St Pueblo CO 
1389663,1517 E 10th St Pueblo Dep Ac CO 
1389663,1517 E 10th St Pueblo Dep Ac CO 
1389664,611 Amarillo Ave Pueblo CO 
1389664,2014 E 6th St Pueblo CO 
1389665,1922 E 7th St Pueblo CO 
1389665,1737 E 7th St Pueblo CO 
1389666,1331 E 4th St Pueblo CO 
1389666,1321 E 8th St Pueblo CO 
1389667,317 E 4th St Pueblo CO 
1389667,807 E Ash St Pueblo CO 
1389681,805 Pinyon Ct Rangely CO 
1389681,500 Kennedy Dr Rangely CO 
1389682,101 Halfturn Rd Rangely CO 
1389682,131 River Rd Rangely CO 
1389683,680 Water St Meeker CO 
1389683,7800 County Road 7 Meeker CO 
1389684,1409 Silver Sage Rd Meeker CO 
1389684,189 Main St Meeker CO 
1389685,7105 County Road 5 Meeker CO 
1389685,443 Bugle Dr Meeker CO 
1389728,841 Reese St Silverton CO 
1389728,1118 Mineral St Silverton CO 
1389729,850 E Columbia Ave Telluride CO 
1389729,453 W Pacific Ave Telluride CO 
1389730,819 S Trout Lake Rd Ophir CO 
1389730,65 Pandora Ln Telluride CO 
1389731,20524 Highway 145 Sawpit CO 
1389731,8 Hyde St Sawpit CO 
1389732,1520 San Miguel St Norwood CO 
1389732,44989 Highway 141 Redvale CO 
1389733,9935 Highway 141 Egnar CO 
1389733,175 County Road J 6 Egnar CO 
1389734,172 Adams Ranch Rd Telluride CO 
1389734,319 Adams Ranch Rd Mountain Village CO 
1389735,617 W 8th St Julesburg CO 
1389735,314 W 6th St Julesburg CO 
1389736,2860 Us Highway 385 Julesburg CO 
1389736,588 County Road 55 Amherst CO 
1389737,10725 County Road 2 Haxtun CO 
1389737,4787 County Road 43 Julesburg CO 
1389738,604 2nd St Sedgwick CO 
1389738,122 Stockham Ave Sedgwick CO 
1389739,315 W 5th St Julesburg CO 
1389739,417 W 5th St Julesburg CO 
1389791,8405 Us Highway 34 Windsor CO 
1389791,28464 Highway 257 Greeley CO 
1389792,608 63rd Ave Greeley CO 
1389792,4958 W 9th Street Dr Greeley CO 
1389793,4702 W F St Greeley CO 
1389793,6914 W 3rd St Greeley CO 
1389796,226 N 52nd Ave Greeley CO 
1389796,5501 W A St Greeley CO 
1389797,118 49th Ave Greeley CO 
1389797,268 49th Avenue Pl Greeley CO 
1389799,5237 W 11th St Greeley CO 
1389799,1332 51st Ave Greeley CO 
1389800,13603 County Road 396 Milliken CO 
1389800,22544 State Highway 60 Milliken CO 
1389801,1911 44th Ave Greeley CO 
1389801,1405 42nd Ave Greeley CO 
1389802,1953 40th Ave Greeley CO 
1389802,1005 N 35th Ave Greeley CO 
1389803,2180 44th Ave Greeley CO 
1389803,2010 46th Ave Greeley CO 
1389804,2520 53rd Ave Greeley CO 
1389804,2412 50th Ave Greeley CO 
1389805,5151 29th St Greeley CO 
1389805,5775 29th St Greeley CO 
1389806,7229 W 21st St Greeley CO 
1389806,6600 W 20th St Greeley CO 
1389807,4750 29th St Greeley CO 
1389807,4750 29th St Greeley CO 
1389808,505 42nd Ave Greeley CO 
1389808,4114 W 9th St Greeley CO 
1389809,1717 69th Ave Greeley CO 
1389809,1621 68th Ave Greeley CO 
1389810,328 E Union Ave La Salle CO 
1389810,25967 County Road 43 Greeley CO 
1389811,239 E 20th St Greeley CO 
1389811,851 E 21st St Greeley CO 
1389818,200 N 35th Ave Greeley CO 
1389818,200 N 35th Ave Greeley CO 
1389819,21878 County Road 62 Greeley CO 
1389819,505 9th Ave Greeley CO 
1389820,2831 W Harp Ct Greeley CO 
1389820,2518 W 4th St Greeley CO 
1389821,1009 31st Ave Evans CO 
1389821,1523 33rd Ave Greeley CO 
1389822,1213 4th Ave Greeley CO 
1389822,1020 9th St Greeley CO 
1389823,2327 W 16th St Greeley CO 
1389823,1816 6th Street Rd Greeley CO 
